"Tweet author","Tweet ID","Date posted","Tweet text",URL,Retweets,Favorited,Source
Bartek93794875,"ID 1461288508245647361","Thu Nov 18 11:01:44 +0000 2021"," RT @pisorgpl: Premier @MorawieckiM w #StalowaWola: Inwestycja w szeroko rozumianą mobilność wpisuje się w strategię zrównoważonego rozwoju…",https://twitter.com/Bartek93794875/statuses/1461288508245647361,10,0,"Twitter Web App"
Bartek93794875,"ID 1461288054312812545","Thu Nov 18 10:59:56 +0000 2021"," RT @pisorgpl: Premier @MorawieckiM w #StalowaWola: Jednym z najlepszych inwestorów w Polsce jest firma SK Group z Korei, którą kierownictwo…",https://twitter.com/Bartek93794875/statuses/1461288054312812545,12,0,"Twitter Web App"
Bartek93794875,"ID 1461287864126353413","Thu Nov 18 10:59:10 +0000 2021"," RT @pisorgpl: Premier @MorawieckiM w #StalowaWola: Ciężka praca Polaków połączona z poszukiwaniem najlepszych na świecie inwestorów, doprow…",https://twitter.com/Bartek93794875/statuses/1461287864126353413,32,0,"Twitter Web App"
Bartek93794875,"ID 1461287819331186696","Thu Nov 18 10:59:00 +0000 2021"," RT @pisorgpl: Premier @MorawieckiM w #StalowaWola: Stalowa Wola powstała z woli polskiego narodu, aby wybić się na nowoczesność. Trudny cza…",https://twitter.com/Bartek93794875/statuses/1461287819331186696,11,0,"Twitter Web App"
Bartek93794875,"ID 1461287749365940225","Thu Nov 18 10:58:43 +0000 2021"," RT @DariuszMatecki: @tvp_info I to jest dobra wiadomość!!!",https://twitter.com/Bartek93794875/statuses/1461287749365940225,2,0,"Twitter Web App"
Bartek93794875,"ID 1461287510894645251","Thu Nov 18 10:57:46 +0000 2021"," RT @AndStefaniak: jedyne co można zarzucić NBP to to, że nie pracuje nad polskim CBDC... (central bank digital currency)",https://twitter.com/Bartek93794875/statuses/1461287510894645251,2,0,"Twitter Web App"
Bartek93794875,"ID 1461285942627643399","Thu Nov 18 10:51:32 +0000 2021"," RT @DariuszMatecki: Zależy mi na sukcesie wyborczym PiS. Brak tego sukcesu to przejęcie władzy przez targowicę, zdrajców, którzy nie tylko…",https://twitter.com/Bartek93794875/statuses/1461285942627643399,207,0,"Twitter Web App"
Bartek93794875,"ID 1461285922713001985","Thu Nov 18 10:51:28 +0000 2021"," RT @Sachinettiyil: Crucifix on the wall of Sejm 🇵🇱, the Polish parliament building. It was gifted to the parliament by the mother of Fr Jer…",https://twitter.com/Bartek93794875/statuses/1461285922713001985,326,0,"Twitter Web App"
Bartek93794875,"ID 1461285896876085252","Thu Nov 18 10:51:21 +0000 2021"," RT @DariuszMatecki: Kiedy miał wrócić, przejąć władzę, zatrzymać budowę CPK, sprzedać Orlen, kupować gaz z Nord Stream. A jedyne co robi to…",https://twitter.com/Bartek93794875/statuses/1461285896876085252,66,0,"Twitter Web App"
Bartek93794875,"ID 1461285887380234245","Thu Nov 18 10:51:19 +0000 2021"," RT @DariuszMatecki: Czy jest jeszcze w Polsce jakiś pato-celebryta, który zamierza znieważać naszych Bohaterów?",https://twitter.com/Bartek93794875/statuses/1461285887380234245,78,0,"Twitter Web App"
Bartek93794875,"ID 1461285871139921924","Thu Nov 18 10:51:15 +0000 2021"," RT @DariuszMatecki: O! Wspaniały ten nowy, multikulturalny świat. Tylko niech jak najdłużej będzie sobie wspanialeć poza naszym krajem. A m…",https://twitter.com/Bartek93794875/statuses/1461285871139921924,117,0,"Twitter Web App"
Bartek93794875,"ID 1461285852714311682","Thu Nov 18 10:51:11 +0000 2021"," RT @WasikMaciej: Policja zatrzymała sprawców zdemolowania samochodów ""Medyków na granicy"". To pseudokibice.  Redaktor naczelny Newsweeka To…",https://twitter.com/Bartek93794875/statuses/1461285852714311682,810,0,"Twitter Web App"
Bartek93794875,"ID 1461285828047650820","Thu Nov 18 10:51:05 +0000 2021"," RT @bogdan607: Lokatorka (Jolanta Brzeska) wkrótce w kinach

Proszę o rt  @hannagw @trzaskowski_ https://t.co/44dHQgXjxw",https://twitter.com/Bartek93794875/statuses/1461285828047650820,314,0,"Twitter Web App"
Bartek93794875,"ID 1461285812528726016","Thu Nov 18 10:51:01 +0000 2021"," RT @DariuszMatecki: Twarde stanowisko ma sens! Żadnych nielegalnych migrantów! ➔ ""Dzisiaj pierwsza partia imigrantów wróci do Turcji stamtą…",https://twitter.com/Bartek93794875/statuses/1461285812528726016,35,0,"Twitter Web App"
Bartek93794875,"ID 1461285456922951688","Thu Nov 18 10:49:36 +0000 2021"," RT @wPolityce_pl: Surowa ocena działań Merkel. @RyszardTerlecki: Berlin naruszył solidarność europejską; Łukaszenka osiągnął jeden z najważ…",https://twitter.com/Bartek93794875/statuses/1461285456922951688,63,0,"Twitter Web App"
Bartek93794875,"ID 1461285437717327875","Thu Nov 18 10:49:32 +0000 2021"," RT @pawel_senkowski: Brawo dla Pana Prezydenta Polski,  Andrzeja Dudy za te słowa o nieuznaniu przez Polskę, ustaleń pomiędzy Merkel a Luka…",https://twitter.com/Bartek93794875/statuses/1461285437717327875,54,0,"Twitter Web App"
Bartek93794875,"ID 1461285425813860360","Thu Nov 18 10:49:29 +0000 2021"," RT @DorotaKania2: Merkel znów dzwoni do Łukaszenki ws konfliktu na polsko-białoruskiej granicy. Serial „dogadywanie się z Putinem poza Pols…",https://twitter.com/Bartek93794875/statuses/1461285425813860360,121,0,"Twitter Web App"
Bartek93794875,"ID 1461276705058959363","Thu Nov 18 10:14:50 +0000 2021"," RT @a_hrechorowicz: Wchodzę na profil @Zelazna_Dywizja, patrzę a tam tylko 12 tys. obserwujących. No, moi Drodzy Kochani, co jest?
Wcześnie…",https://twitter.com/Bartek93794875/statuses/1461276705058959363,332,0,"Twitter Web App"
Bartek93794875,"ID 1461269908155768838","Thu Nov 18 09:47:49 +0000 2021"," RT @STH_Poland: Którędy ""szprycha"" nr 9 #CPK przejdzie przez @Dolny_Slask? Warianty odcinka dużych prędkości: @lodzkiePL @Miasto_Lodz - @Si…",https://twitter.com/Bartek93794875/statuses/1461269908155768838,6,0,"Twitter Web App"
Bartek93794875,"ID 1461269815658795013","Thu Nov 18 09:47:27 +0000 2021"," RT @Szczery2015: 18 listopada 1655r. rozpoczęło się szwedzkie oblężenie Jasnej Góry. Polscy patrioci z przeorem klasztoru o. Augustynem Kor…",https://twitter.com/Bartek93794875/statuses/1461269815658795013,23,0,"Twitter Web App"
Bartek93794875,"ID 1461269672008069124","Thu Nov 18 09:46:53 +0000 2021"," RT @AnnaMKrupka: 167 posłów z PO, Lewicy  i Polski 2050 PRZECIW rządowemu projektowi nowelizacji ustawy o ochronie granicy 👎 PRZECIW wsparc…",https://twitter.com/Bartek93794875/statuses/1461269672008069124,28,0,"Twitter Web App"
Bartek93794875,"ID 1461269656086454273","Thu Nov 18 09:46:49 +0000 2021"," RT @Szczery2015: #MuremZaMundurem
https://t.co/KprX6jCBCn",https://twitter.com/Bartek93794875/statuses/1461269656086454273,5,0,"Twitter Web App"
Bartek93794875,"ID 1461269626554392577","Thu Nov 18 09:46:42 +0000 2021"," RT @Szczery2015: Polityk PO z Pomorza w wypowiedzi dla Tygodnika Polityka: Odbyłem sporo rozmów z wyborcami opozycji w terenie i byłem w sz…",https://twitter.com/Bartek93794875/statuses/1461269626554392577,110,0,"Twitter Web App"
Bartek93794875,"ID 1461269610955780100","Thu Nov 18 09:46:38 +0000 2021"," RT @Szczery2015: Grzegorz Rusiecki - młody prawnik i samorządowiec z Leszna, to JEDYNY poseł PO, który wczoraj z niewiadomych mi powodów, a…",https://twitter.com/Bartek93794875/statuses/1461269610955780100,46,0,"Twitter Web App"
Bartek93794875,"ID 1461269536062283778","Thu Nov 18 09:46:21 +0000 2021"," RT @BatugWojciech: PMM dla Bilda:
-Polacy są zdeterminowani, żeby chronić granicę,
-czy Niemcy pozwolą na przybycie 50 mln emigrantów?
-mus…",https://twitter.com/Bartek93794875/statuses/1461269536062283778,180,0,"Twitter Web App"
Bartek93794875,"ID 1461269516114092036","Thu Nov 18 09:46:16 +0000 2021"," RT @BatugWojciech: KE przekazała 200 tys € na pomoc humanitarną dla emigrantów na Białorusi i zabezpieczyła na ten cel kolejne 500 tys €. N…",https://twitter.com/Bartek93794875/statuses/1461269516114092036,430,0,"Twitter Web App"
Bartek93794875,"ID 1461269450150367232","Thu Nov 18 09:46:00 +0000 2021"," RT @dobkowska_ewa: @polska_kasia Dzień dobry☀ 🌝 https://t.co/x8tnx4lXkL",https://twitter.com/Bartek93794875/statuses/1461269450150367232,4,0,"Twitter Web App"
Bartek93794875,"ID 1461269430722256901","Thu Nov 18 09:45:56 +0000 2021"," RT @21lupus: Szydło: ""Merkel łamie wszelkie zasady UE, samodzielnie rozmawiając z Mińskiem i Moskwą"" https://t.co/mwpSbL8Hty #wieszwiecej",https://twitter.com/Bartek93794875/statuses/1461269430722256901,50,0,"Twitter Web App"
Bartek93794875,"ID 1461269421008338949","Thu Nov 18 09:45:53 +0000 2021"," RT @wszewko: MSZ Iraku poinformował o zarejestrowaniu 430 osób na lot powrotny z Białorusi do Iraku. (2 dni temu było 170)",https://twitter.com/Bartek93794875/statuses/1461269421008338949,82,0,"Twitter Web App"
Bartek93794875,"ID 1461269405690744832","Thu Nov 18 09:45:50 +0000 2021"," RT @aneczka07: Wot duraki !!!!! 🤣🤣Na waszym terytorium to sobie ich bierzcie 🤣 https://t.co/p4sZBMuPwj",https://twitter.com/Bartek93794875/statuses/1461269405690744832,26,0,"Twitter Web App"
Bartek93794875,"ID 1461269390167617541","Thu Nov 18 09:45:46 +0000 2021"," RT @MosinskiJan: „Podwójna” Kurdej-Szatan nie pomogła. Wielu Polaków rezygnuje z Play https://t.co/uHor9E43oc #wieszwiecej",https://twitter.com/Bartek93794875/statuses/1461269390167617541,191,0,"Twitter Web App"
Bartek93794875,"ID 1461269375072284676","Thu Nov 18 09:45:42 +0000 2021"," RT @Rene88859361: To skandal, Komisja Europejska przekaże Białorusi 700 tys. euro na migrantów 😡😡
Pieniądze te mają być przeznaczone na zak…",https://twitter.com/Bartek93794875/statuses/1461269375072284676,9,0,"Twitter Web App"
Bartek93794875,"ID 1461269352024576000","Thu Nov 18 09:45:37 +0000 2021"," RT @Joanna43506532: @OnetWiadomosci I b. dobrze -jeszcze kopa w d... ę 🤬 https://t.co/gFRWO8uEPY",https://twitter.com/Bartek93794875/statuses/1461269352024576000,12,0,"Twitter Web App"
Bartek93794875,"ID 1461269339349336076","Thu Nov 18 09:45:34 +0000 2021"," RT @Kryhor: Dlaczego te niedouczone miernoty ( nie uważam ukończenia szkoły aktorskiej za zdobycie wyższego wyksztalcenia) maja się za leps…",https://twitter.com/Bartek93794875/statuses/1461269339349336076,153,0,"Twitter Web App"
Bartek93794875,"ID 1461269316435951625","Thu Nov 18 09:45:28 +0000 2021"," RT @LadyInB43912586: Global Thinkers dla Tfffu-ska,w 2019r.!😡😡
Ta nagroda mówi wszystko. https://t.co/eFxWzi8Swm",https://twitter.com/Bartek93794875/statuses/1461269316435951625,105,0,"Twitter Web App"
Bartek93794875,"ID 1461269277118504965","Thu Nov 18 09:45:19 +0000 2021"," RT @Roman5039988251: https://t.co/8u8gFvBzNn",https://twitter.com/Bartek93794875/statuses/1461269277118504965,4,0,"Twitter Web App"
Bartek93794875,"ID 1461269265999351815","Thu Nov 18 09:45:16 +0000 2021"," RT @Tadeusz46071539: https://t.co/AKOd036gLM",https://twitter.com/Bartek93794875/statuses/1461269265999351815,4,0,"Twitter Web App"
Bartek93794875,"ID 1461269250061082624","Thu Nov 18 09:45:12 +0000 2021"," RT @sr_alicja: 🇵🇱❤️🙏 https://t.co/zNpJGRgzGe",https://twitter.com/Bartek93794875/statuses/1461269250061082624,234,0,"Twitter Web App"
Bartek93794875,"ID 1461269227592159239","Thu Nov 18 09:45:07 +0000 2021"," RT @Marek00891349: Europa pieje peany za postawę Polski i deklaruje wsparcie, póki co - gówno z tego wynika! DDR-wska bladź bez porozumieni…",https://twitter.com/Bartek93794875/statuses/1461269227592159239,8,0,"Twitter Web App"
Bartek93794875,"ID 1461269196822794243","Thu Nov 18 09:45:00 +0000 2021"," RT @KsiadzRobak_: Szybko poszło. Powstaje TVP World. 
Czy Świat będzie słuchał polskiej narracji? 
DW @BartosiakJacek
#TVPWorld #Geopolityk…",https://twitter.com/Bartek93794875/statuses/1461269196822794243,2,0,"Twitter Web App"
Bartek93794875,"ID 1461269161536073730","Thu Nov 18 09:44:51 +0000 2021"," RT @Wierny_Polsce: https://t.co/QQC6U6R8L8",https://twitter.com/Bartek93794875/statuses/1461269161536073730,2,0,"Twitter Web App"
Bartek93794875,"ID 1461269073640235014","Thu Nov 18 09:44:30 +0000 2021"," RT @mietek_smutny: 🤣🤣🤣 https://t.co/yVZKkQ5NI1",https://twitter.com/Bartek93794875/statuses/1461269073640235014,1,0,"Twitter Web App"
Bartek93794875,"ID 1461269053100679170","Thu Nov 18 09:44:25 +0000 2021"," RT @BILD: Mateusz Morawiecki - Polen-Premier warnt vor 50 Millionen Flüchtlingen https://t.co/LWVu7zrAPj",https://twitter.com/Bartek93794875/statuses/1461269053100679170,146,0,"Twitter Web App"
Bartek93794875,"ID 1461268998730010627","Thu Nov 18 09:44:13 +0000 2021"," RT @IzaBadura: @MaciejBk1 @RadioZET_NEWS Będziecie jutro bohaterami w białoruskiej telewizji. Jesteście dumni? Żołnierz wykonywał swoje obo…",https://twitter.com/Bartek93794875/statuses/1461268998730010627,3,0,"Twitter Web App"
Bartek93794875,"ID 1461268966769319939","Thu Nov 18 09:44:05 +0000 2021"," RT @MosinskiJan: Wesprzyj❤️. 
Zasłużony działacz Solidarności potrzebuje pomocy https://t.co/IX8YfU17oK",https://twitter.com/Bartek93794875/statuses/1461268966769319939,109,0,"Twitter Web App"
Bartek93794875,"ID 1461268953616027651","Thu Nov 18 09:44:02 +0000 2021"," RT @ilike__pink: #kadeci #opw z #ZespółSzkółBudowlanych #Braniewo przesyłają ❤️ dla Żołnierzy i Funkcjonariuszy na Granicy 🇵🇱 • @Straz_Gran…",https://twitter.com/Bartek93794875/statuses/1461268953616027651,32,0,"Twitter Web App"
Bartek93794875,"ID 1461268944606613513","Thu Nov 18 09:44:00 +0000 2021"," RT @MaksMikosiak: https://t.co/9DXut78xtQ",https://twitter.com/Bartek93794875/statuses/1461268944606613513,7,0,"Twitter Web App"
Bartek93794875,"ID 1461268932262776834","Thu Nov 18 09:43:57 +0000 2021"," RT @dobkowska_ewa: @Jolanta6Jolanta Bóg zapłać🙏 ❤. Dziękuję i wzajemnie🤗🤗🤗🤗 https://t.co/7yoz8dg24F",https://twitter.com/Bartek93794875/statuses/1461268932262776834,2,0,"Twitter Web App"
Bartek93794875,"ID 1461268798632349700","Thu Nov 18 09:43:25 +0000 2021"," RT @WBiedron: Był w białym miasteczku?",https://twitter.com/Bartek93794875/statuses/1461268798632349700,46,0,"Twitter Web App"
Bartek93794875,"ID 1461268787274125315","Thu Nov 18 09:43:22 +0000 2021"," RT @Agniesz66563675: @AnitaSchelde Gdyby nie II Wojna Światowa miałabym dużą rodzinę, a tak tylko 6 osób siedzi przy stole wigilijnym. Cały…",https://twitter.com/Bartek93794875/statuses/1461268787274125315,5,0,"Twitter Web App"
Bartek93794875,"ID 1461268776004030468","Thu Nov 18 09:43:19 +0000 2021"," RT @21lupus: [TYLKO U NAS] Ppor. A. Michalska: Zwykłe dziękuję jest dla nas bardzo ważne https://t.co/uX226HgofJ",https://twitter.com/Bartek93794875/statuses/1461268776004030468,48,0,"Twitter Web App"
Bartek93794875,"ID 1461268753186963457","Thu Nov 18 09:43:14 +0000 2021"," RT @KellnerWaldemar: Żądam od PO po dzisiejszym głosowaniu w Sejmie usunięcia z logotypu konturów Polski bo hańbią jej wizerunek. Zdrajcy p…",https://twitter.com/Bartek93794875/statuses/1461268753186963457,142,0,"Twitter Web App"
Bartek93794875,"ID 1461268734056747008","Thu Nov 18 09:43:09 +0000 2021"," RT @KMuskietorz: #Minela8 Rutnicki jest lustrzanym odbiciem Tuska. Zaciśnięte pięści,piana na ustach, wąskie usta .Objawy wścieklizny, bezs…",https://twitter.com/Bartek93794875/statuses/1461268734056747008,42,0,"Twitter Web App"
Bartek93794875,"ID 1461268705439109120","Thu Nov 18 09:43:03 +0000 2021"," RT @sbalcerac: Kolejna prowokacja! Zamaskowany fotograf M. Nabrdalik robił zdjęcia żołnierzom 4 km od granicy PL-BY. Miał maskę i kaptur al…",https://twitter.com/Bartek93794875/statuses/1461268705439109120,224,0,"Twitter Web App"
Bartek93794875,"ID 1461268666704699396","Thu Nov 18 09:42:53 +0000 2021"," RT @Irek001959: Agresywne zachowania na granicy. SG: Cudzoziemcy rzucali kamieniami i petardami
https://t.co/vIXL8xbpYz via @SquidAppPL",https://twitter.com/Bartek93794875/statuses/1461268666704699396,8,0,"Twitter Web App"
Bartek93794875,"ID 1461268655854034944","Thu Nov 18 09:42:51 +0000 2021"," RT @tslowinski: Francuska gazeta La Figaro pyta czytelników czy Polska powinna zbudować mur na granicy z Białorusią. Pomóżmy w Francuzom zn…",https://twitter.com/Bartek93794875/statuses/1461268655854034944,95,0,"Twitter Web App"
Bartek93794875,"ID 1461268625432662025","Thu Nov 18 09:42:44 +0000 2021"," RT @pisorgpl: 💬 My, Polacy, jesteśmy zdeterminowani bronić naszej granicy wszelkimi sposobami - a jest to jednocześnie wschodnia granica Eu…",https://twitter.com/Bartek93794875/statuses/1461268625432662025,50,0,"Twitter Web App"
Bartek93794875,"ID 1461268593920950272","Thu Nov 18 09:42:36 +0000 2021"," RT @TOPTVPINFO: #Jedziemy |💬@michalrachon: Rosyjska propaganda koncentruje się na pokazywaniu działań ""humanitarnych"", prowadzonych przez i…",https://twitter.com/Bartek93794875/statuses/1461268593920950272,9,0,"Twitter Web App"
Bartek93794875,"ID 1461268557132611591","Thu Nov 18 09:42:27 +0000 2021"," RT @szlachciura2: Żeby tylko w ramach humanitarnych, nie weszli w obronie tysięcy towarzyszy w POLSCE, którzy im kibicują i na nich czekają…",https://twitter.com/Bartek93794875/statuses/1461268557132611591,2,0,"Twitter Web App"
Bartek93794875,"ID 1461268459816423430","Thu Nov 18 09:42:04 +0000 2021"," RT @LadyOstrowidz: @AnitaSchelde I mielibyśmy elitę a nie posowieckie i poszwabskie spady.",https://twitter.com/Bartek93794875/statuses/1461268459816423430,3,0,"Twitter Web App"
Bartek93794875,"ID 1461268412718592000","Thu Nov 18 09:41:53 +0000 2021"," RT @16Zosiaa: Rutnicki ty lysy ciulu ty nawet nie wiesz co to znaczy  patriotyzm! Wiec sie nie awanturuj zdrajco! https://t.co/yeNpgzJ5QB",https://twitter.com/Bartek93794875/statuses/1461268412718592000,19,0,"Twitter Web App"
Bartek93794875,"ID 1461268356867276806","Thu Nov 18 09:41:39 +0000 2021"," RT @PolskieRadio24: .@arekja4: wiadomo, że chodzi o twardą grę interesów i zagrożenie współpracy z Rosją. Dlatego Angela #Merkel się uaktyw…",https://twitter.com/Bartek93794875/statuses/1461268356867276806,5,0,"Twitter Web App"
Bartek93794875,"ID 1461268316450869257","Thu Nov 18 09:41:30 +0000 2021"," RT @PolskieRadio24: .@arekja4: mamy ""dobrą"" sowiecką tradycję walki  o pokój. Teraz mamy wojnę o humanitaryzm, za pomocą łamania zasad huma…",https://twitter.com/Bartek93794875/statuses/1461268316450869257,3,0,"Twitter Web App"
Bartek93794875,"ID 1461268298260221953","Thu Nov 18 09:41:26 +0000 2021"," RT @BlogerPisarz: Teatr polityczny: Joe Biden ściska dłoń bez 😷 maski, ale zakłada maskę na selfie 😷👉 https://t.co/EEkffATgc8 Noszenie mase…",https://twitter.com/Bartek93794875/statuses/1461268298260221953,2,0,"Twitter Web App"
Bartek93794875,"ID 1461268268560306176","Thu Nov 18 09:41:18 +0000 2021"," RT @Nie_uczesana: Środa dowodzi ,że Europa jako państwo nie byłaby tolerancyjna . https://t.co/PvmRDjVLul",https://twitter.com/Bartek93794875/statuses/1461268268560306176,1,0,"Twitter Web App"
Bartek93794875,"ID 1461268256610734082","Thu Nov 18 09:41:16 +0000 2021"," RT @Hiacys123: ♥️♥️♥️ nie potrzeba słów...

#MuremZaPolskimMundurem 
#PolandHoldtheLine https://t.co/1Ln6s7ebyG",https://twitter.com/Bartek93794875/statuses/1461268256610734082,139,0,"Twitter Web App"
Bartek93794875,"ID 1461268171185434626","Thu Nov 18 09:40:55 +0000 2021"," RT @PR24_pl: .@piotr_kaleta_ w @PolskieRadio24: ja nie wiem co ma w głowie lewactwo, co ma w głowie @Platforma_org i osoby, które się z nim…",https://twitter.com/Bartek93794875/statuses/1461268171185434626,7,0,"Twitter Web App"
Bartek93794875,"ID 1461268148020203522","Thu Nov 18 09:40:50 +0000 2021"," RT @BartoszS_: Niespełna tydzień temu D. Tusk cynicznie deklarował w dniu niepodległości ""zapał do jeszcze cięższej pracy"". Od tego czasu r…",https://twitter.com/Bartek93794875/statuses/1461268148020203522,8,0,"Twitter Web App"
Bartek93794875,"ID 1461268133759627265","Thu Nov 18 09:40:46 +0000 2021"," RT @johnsmiths74: Załóżmy że do akcji wchodzi Frontex i wysyła oddział 30 żołnierzy np. holenderskich do obrony jakiegoś odcinka granicy. J…",https://twitter.com/Bartek93794875/statuses/1461268133759627265,138,0,"Twitter Web App"
Bartek93794875,"ID 1461268127853985792","Thu Nov 18 09:40:45 +0000 2021"," RT @rutkowski_marek: Myślę, że zasłużyli na solidne podwyżki
#MuremZaPolskimMundurem  💪🇵🇱",https://twitter.com/Bartek93794875/statuses/1461268127853985792,4,0,"Twitter Web App"
Bartek93794875,"ID 1461268077061021699","Thu Nov 18 09:40:33 +0000 2021"," RT @nexta_tv: Well, since @rusemb_pl subscribed to us, we want to ask you guys a question...

Have you wondered how you will heat such a la…",https://twitter.com/Bartek93794875/statuses/1461268077061021699,27,0,"Twitter Web App"
Bartek93794875,"ID 1461268063475712003","Thu Nov 18 09:40:30 +0000 2021"," RT @Ka_Sia_Sia: Jasne, że popieram💪🇵🇱💪#PolandHoldTheLine #MuremZaPolskimMundurem",https://twitter.com/Bartek93794875/statuses/1461268063475712003,2,0,"Twitter Web App"
Bartek93794875,"ID 1461268028277022721","Thu Nov 18 09:40:21 +0000 2021"," RT @johnsmiths74: Jeżeli wszyscy wiedzą że @MirekRozanski sieje ruską propagandę, to dlaczego @BeataLubecka go zaprasza do Radia Zet? Może…",https://twitter.com/Bartek93794875/statuses/1461268028277022721,42,0,"Twitter Web App"
Bartek93794875,"ID 1461268020601528322","Thu Nov 18 09:40:19 +0000 2021"," RT @pauzajj: https://t.co/ZqJgxUfeYe
„Magazyn śledczy Anity Gargas”: Kulisy ataku na Turów i tajemniczy inspirator [WIDEO]",https://twitter.com/Bartek93794875/statuses/1461268020601528322,2,0,"Twitter Web App"
Bartek93794875,"ID 1461268009234972672","Thu Nov 18 09:40:17 +0000 2021"," RT @JDJDcoach: @AnitaSchelde ..tak zgadzam się..no i wciąż możemy być POTĘGĄ🇵🇱.Nigdy nie mów Nigdy 🤗..bo..Jedność..oznacza Wszystko 🇵🇱🌹❤…",https://twitter.com/Bartek93794875/statuses/1461268009234972672,3,0,"Twitter Web App"
Bartek93794875,"ID 1461267996379389958","Thu Nov 18 09:40:14 +0000 2021"," RT @Agiewillow: @WolnoscO @ChopAntoni1 @AGozdyra To nie żaden hejt, ja tej baby nie nienawidzę, ja stwierdzam fakt: ona jest większą kretyn…",https://twitter.com/Bartek93794875/statuses/1461267996379389958,3,0,"Twitter Web App"
Bartek93794875,"ID 1461267946311925766","Thu Nov 18 09:40:02 +0000 2021"," RT @DorotaLi: @w_sumlinski @Bartek93794875 https://t.co/W5KP4LPoMC",https://twitter.com/Bartek93794875/statuses/1461267946311925766,2,0,"Twitter Web App"
Bartek93794875,"ID 1461267913441263616","Thu Nov 18 09:39:54 +0000 2021"," RT @Magmag77711777: Zidentyfikowano człowieka, który oślepił polskie wojsko laserem.

Okazało się, że był to żołnierz jednostki wojskowej 2…",https://twitter.com/Bartek93794875/statuses/1461267913441263616,126,0,"Twitter Web App"
Bartek93794875,"ID 1461267890775248898","Thu Nov 18 09:39:48 +0000 2021"," RT @LPanstwowe: Deweloperem są dzięcioły, które co roku robią nowe gniazda lęgowe. Wysoko dziuple kują dzięcioły czarne, niżej trójpalczast…",https://twitter.com/Bartek93794875/statuses/1461267890775248898,21,0,"Twitter Web App"
Bartek93794875,"ID 1461267874878832643","Thu Nov 18 09:39:45 +0000 2021"," RT @NCK_PL: 18 listopada 1860 roku urodził się Ignacy Jan Paderewski - pianista, kompozytor, polityk, działacz niepodległościowy, premier i…",https://twitter.com/Bartek93794875/statuses/1461267874878832643,10,0,"Twitter Web App"
Bartek93794875,"ID 1461267850488918017","Thu Nov 18 09:39:39 +0000 2021"," RT @CzeKuku: Nawet nie minęły 2 godziny od zaprzysiężenia jako burmistrz Bostonu. 
Pierwszy ruch to 3 miesiące płatnego urlopu po dokonaniu…",https://twitter.com/Bartek93794875/statuses/1461267850488918017,15,0,"Twitter Web App"
Bartek93794875,"ID 1461267810626293763","Thu Nov 18 09:39:29 +0000 2021"," RT @MarcinHenka: Jak Konfederacja głosowała w sprawie nowelizacji ustawy o ochronie granicy państwowej? 🤔
👇 https://t.co/1oTtq3ikj6",https://twitter.com/Bartek93794875/statuses/1461267810626293763,75,0,"Twitter Web App"
Bartek93794875,"ID 1461267800060792832","Thu Nov 18 09:39:27 +0000 2021"," RT @bwroblewski: Dąb symbolizuje to co dobre, trwałe i szlachetne. W czasie spotkań w Gminie Dopiewo z radnym @p_rataj posadziliśmy w leśni…",https://twitter.com/Bartek93794875/statuses/1461267800060792832,3,0,"Twitter Web App"
Bartek93794875,"ID 1461267789780598785","Thu Nov 18 09:39:24 +0000 2021"," RT @MS_Madzia: 🇵🇱#TobieOjczyzno🤍❤👏🏼👏🏼👏🏼",https://twitter.com/Bartek93794875/statuses/1461267789780598785,7,0,"Twitter Web App"
Bartek93794875,"ID 1461267713754607617","Thu Nov 18 09:39:06 +0000 2021"," RT @AndrzejOlkiewi: Konflikt #Polska #Rosja, kogo byś poparł? Rosję, odpowiedział Korwin-Mikke. Liroy ujawnia powód odejścia z #KONFEDERACJ…",https://twitter.com/Bartek93794875/statuses/1461267713754607617,45,0,"Twitter Web App"
Bartek93794875,"ID 1461267675661938693","Thu Nov 18 09:38:57 +0000 2021"," RT @MartaLokje: Screen rąbnięty od @tomaszkomentasz https://t.co/wXcUy9zVUs",https://twitter.com/Bartek93794875/statuses/1461267675661938693,25,0,"Twitter Web App"
Bartek93794875,"ID 1461267638223609858","Thu Nov 18 09:38:48 +0000 2021"," RT @prawicowo_pl: @lewicki_mateusz Słowa ostre w takich sytuacjach są uzasadnione, nie znam człowieka, który nie reagowałby w żaden sposób…",https://twitter.com/Bartek93794875/statuses/1461267638223609858,2,0,"Twitter Web App"
Bartek93794875,"ID 1461267619588280324","Thu Nov 18 09:38:44 +0000 2021"," RT @JSaryuszWolski: ATAKI na PL ze strony KE/TSUE/PE pod pretekstem tzw praworządności, poza tym że bezpodstawne,bezprawne,polit/ideolog wr…",https://twitter.com/Bartek93794875/statuses/1461267619588280324,370,0,"Twitter Web App"
Bartek93794875,"ID 1461267578236592132","Thu Nov 18 09:38:34 +0000 2021"," RT @KnL_15: Sprzedawcy. https://t.co/5gt5U87HE6",https://twitter.com/Bartek93794875/statuses/1461267578236592132,5,0,"Twitter Web App"
Bartek93794875,"ID 1461267525577199617","Thu Nov 18 09:38:21 +0000 2021"," RT @solidaridad_esp: UGT sale a la calle.

✖️No es por la subida de la luz o la gasolina.
✖️No es por la subida de las cotizaciones.
✖️No e…",https://twitter.com/Bartek93794875/statuses/1461267525577199617,841,0,"Twitter Web App"
